1095|0|34;Avenue DE PARIS;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1144|0|9;Rue PIERRE JOSEPH PROUDHON;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1145|0|41;Rue PIERRE JOSEPH PROUDHON;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1156|0|3;Rue PIERRE ET MARIE CURIE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1187|0|;Avenue PDT J F KENNEDY;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1188|0|12;Rue DE PROVENCE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1209|0|5;Avenue DU QUATORZE JUILLET;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1210|0|1;Avenue DU QUATORZE JUILLET;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1246|0|32 BIS;Rue REAUMUR;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1247|0|8;Rue REAUMUR;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1258|0|4;Rue RENE CAILLE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1287|0|38;Avenue ROBESPIERRE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1318|0|64;Rue DES ROSES;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1319|0|20;Rue DES ROSES;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1340|0|15;Rue SAINT YON;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1351|0|5;Square DE SAVOIE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1352|0|25;Square DE SAVOIE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1363|0|20;Rue SOPHIE POIRIER;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1374|0|31;Rue DE LA STATION;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1375|0|31;Rue DE LA STATION;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1405|0|7;Rue DU PROF ANDRE TOURNADE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1416|0|3;Rue FRANCOIS TRUFFAUT;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1444|0|1;Rue JOSEPH VERNET;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1537|0|;14 AV DE MOSCOU;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1580|0|;23 RUE DES TREMBLES;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1591|0|;24 RUE TROUSSIER;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1611|0|;30 RUE DE LA DIGUE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1622|0|;33 RUE EMILE COUNEAU C 323;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1653|0|;41 B AVENUE DU PT KENNEDY;91300;MASSY|La Rochelle, France|46.160329|-1.151139
1664|0|;5 RUE BRETIGNIERE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1665|0|;5 RUE DE LA MARECHALE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1676|0|;53 BIS RUE DES FRERES;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1687|0|;6 RUE ORADOUR SUR GLANE;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1688|0|;6 RUE RENE MICHAUD;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1699|0|;7 RUE G MORVAN;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1710|0|;8 RUE C DESMOULINS;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1721|0|;8 RUE THEROIGNE DE MERICOURT;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
1742|0|;CAPITAINERIE DES MINIMES;17012;LA ROCHELLE CEDEX 1|La Rochelle, France|46.160329|-1.151139
1743|0|;9 RUE GEORGES MORVAN;17000;LA ROCHELLE|La Rochelle, France|46.160329|-1.151139
